Country Name,year,men,women,Year,Count,percentage_women,total,percentage_women_better
bolivia,1936,1,0,,,,1,0.0
bolivia,1956,2,0,,,,2,0.0
bolivia,1964,3,0,1964.0,3957757.0,0.0,3,0.0
bolivia,1968,1,0,1968.0,4297517.0,0.0,1,0.0
bolivia,1972,7,0,1972.0,4682390.0,0.0,7,0.0
bolivia,1976,3,0,1976.0,5113456.0,0.0,3,0.0
bolivia,1980,8,0,1980.0,5579935.0,0.0,8,0.0
bolivia,1984,13,1,1984.0,6054123.0,1.6517669033153108e-05,14,7.142857142857142
bolivia,1988,16,4,1988.0,6580312.0,6.0787391236160235e-05,20,20.0
bolivia,1992,19,11,1992.0,7160920.0,0.00015361154711964384,30,36.666666666666664
bolivia,1996,7,2,1996.0,7779267.0,2.5709363105804183e-05,9,22.22222222222222
bolivia,2000,3,2,2000.0,8418264.0,2.37578674177954e-05,5,40.0
bolivia,2004,4,7,2004.0,9069039.0,7.71856863775754e-05,11,63.63636363636363
bolivia,2008,4,3,2008.0,9721454.0,3.08595812930864e-05,7,42.857142857142854
bolivia,2012,3,2,2012.0,10377676.0,1.927213761539674e-05,5,40.0
bolivia,2016,6,6,2016.0,11031813.0,5.438815904511797e-05,12,50.0
bolivia,2018,6,0,,,,6,0.0
bolivia,2020,3,2,2020.0,11192854.0,1.7868543626138607e-05,5,40.0
bolivia,2022,3,0,,,,3,0.0
bosnia and herzegovina,1992,7,6,1992.0,4233676.0,0.00014172081189018715,13,46.15384615384615
bosnia and herzegovina,1994,10,2,1994.0,3936524.0,5.08062442906483e-05,12,16.666666666666664
bosnia and herzegovina,1996,10,2,1996.0,3764425.0,5.312896391879238e-05,12,16.666666666666664
bosnia and herzegovina,1998,10,2,1998.0,3734337.0,5.3557030337647625e-05,12,16.666666666666664
bosnia and herzegovina,2000,9,2,2000.0,3751176.0,5.33166132434202e-05,11,18.181818181818183
bosnia and herzegovina,2002,4,0,2002.0,3759387.0,0.0,4,0.0
bosnia and herzegovina,2004,9,2,2004.0,3764194.0,5.31322243221258e-05,11,18.181818181818183
bosnia and herzegovina,2006,5,5,2006.0,3765424.0,0.0001327871708471609,10,50.0
bosnia and herzegovina,2008,6,1,2008.0,3754271.0,2.6636329662935893e-05,7,14.285714285714285
bosnia and herzegovina,2010,3,7,2010.0,3705472.0,0.0001889098069017928,10,70.0
bosnia and herzegovina,2012,6,2,2012.0,3604972.0,5.5478932984777685e-05,8,25.0
bosnia and herzegovina,2014,9,5,2014.0,3482104.0,0.0001435913459218909,14,35.714285714285715
bosnia and herzegovina,2016,7,4,2016.0,3386267.0,0.00011812417626843955,11,36.36363636363637
bosnia and herzegovina,2018,3,6,,,,9,66.66666666666666
bosnia and herzegovina,2020,5,3,2020.0,3351527.0,8.951143762231365e-05,8,37.5
bosnia and herzegovina,2022,6,7,,,,13,53.84615384615385
botswana,1980,8,0,1980.0,897868.0,0.0,8,0.0
botswana,1984,8,0,1984.0,1031439.0,0.0,8,0.0
botswana,1988,11,0,1988.0,1200067.0,0.0,11,0.0
botswana,1992,6,0,1992.0,1363554.0,0.0,6,0.0
botswana,1996,8,0,1996.0,1504730.0,0.0,8,0.0
botswana,2000,9,0,2000.0,1643334.0,0.0,9,0.0
botswana,2004,11,1,2004.0,1765527.0,5.664031192952586e-05,12,8.333333333333332
botswana,2008,10,2,2008.0,1915639.0,0.00010440380468345028,12,16.666666666666664
botswana,2012,3,1,2012.0,2039551.0,4.9030399337893485e-05,4,25.0
botswana,2016,11,3,2016.0,2159944.0,0.00013889248980529124,14,21.428571428571427
botswana,2020,11,5,2020.0,2205128.0,0.00022674420713899603,16,31.25
brazil,1920,38,0,,,,38,0.0
brazil,1924,31,0,,,,31,0.0
brazil,1932,121,3,,,,124,2.4193548387096775
brazil,1936,102,11,,,,113,9.734513274336283
brazil,1948,90,26,,,,116,22.413793103448278
brazil,1952,125,8,,,,133,6.015037593984962
brazil,1956,57,1,,,,58,1.7241379310344827
brazil,1960,79,1,1960.0,72179226.0,1.3854401819160543e-06,80,1.25
brazil,1964,66,1,1964.0,81064571.0,1.2335845211590647e-06,67,1.4925373134328357
brazil,1968,78,10,1968.0,90387079.0,1.1063528228409725e-05,88,11.363636363636363
brazil,1972,85,7,1972.0,99859383.0,7.0098570506889676e-06,92,7.608695652173914
brazil,1976,65,12,1976.0,109790938.0,1.0929863810800123e-05,77,15.584415584415584
brazil,1980,121,19,1980.0,120694009.0,1.574228924651927e-05,140,13.571428571428571
brazil,1984,152,32,1984.0,132383568.0,2.417218426987857e-05,184,17.391304347826086
brazil,1988,168,53,1988.0,143627503.0,3.6901010525818306e-05,221,23.981900452488688
brazil,1992,179,62,1992.0,154259380.0,4.019204537189246e-05,241,25.72614107883817
brazil,1994,1,0,1994.0,159432716.0,0.0,1,0.0
brazil,1996,167,71,1996.0,164614688.0,4.313102364231313e-05,238,29.831932773109244
brazil,1998,1,0,1998.0,169785250.0,0.0,1,0.0
brazil,2000,120,109,2000.0,174790340.0,6.23604256390828e-05,229,47.59825327510917
brazil,2002,8,2,2002.0,179537520.0,1.1139732797913217e-06,10,20.0
brazil,2004,140,164,2004.0,184006481.0,8.912729546738084e-05,304,53.94736842105263
brazil,2006,9,3,2006.0,188167356.0,1.5943254259256318e-06,12,25.0
brazil,2008,159,166,2008.0,192030362.0,8.644466337047264e-05,325,51.07692307692307
brazil,2010,3,4,2010.0,195713635.0,2.0438024157080317e-06,7,57.14285714285714
brazil,2012,152,151,2012.0,199287296.0,7.577000793868968e-05,303,49.834983498349835
brazil,2014,7,10,2014.0,202763735.0,4.931848389950008e-06,17,58.82352941176471
brazil,2016,311,258,2016.0,206163058.0,0.00012514366177086877,569,45.342706502636204
brazil,2018,6,3,,,,9,33.33333333333333
brazil,2020,204,162,2020.0,207833831.0,7.794688632766433e-05,366,44.26229508196721
brazil,2022,8,8,,,,16,50.0
british virgin islands,1984,10,0,1984.0,13322.0,0.0,10,0.0
british virgin islands,1988,3,0,1988.0,16154.0,0.0,3,0.0
british virgin islands,1992,1,0,1992.0,18438.0,0.0,1,0.0
british virgin islands,1996,10,1,1996.0,19502.0,0.005127679212388473,11,9.090909090909092
british virgin islands,2000,1,0,2000.0,20311.0,0.0,1,0.0
british virgin islands,2004,1,0,2004.0,22334.0,0.0,1,0.0
british virgin islands,2008,1,1,2008.0,26097.0,0.003831858067977162,2,50.0
british virgin islands,2012,1,1,2012.0,28650.0,0.0034904013961605585,2,50.0
british virgin islands,2014,1,0,2014.0,28989.0,0.0,1,0.0
british virgin islands,2016,1,3,2016.0,29355.0,0.010219724067450179,4,75.0
british virgin islands,2020,1,2,2020.0,29577.0,0.006762011022077965,3,66.66666666666666
brunei darussalam,1996,1,0,1996.0,304622.0,0.0,1,0.0
brunei darussalam,2000,2,0,2000.0,333165.0,0.0,2,0.0
brunei darussalam,2004,1,0,2004.0,359433.0,0.0,1,0.0
brunei darussalam,2012,2,1,2012.0,398989.0,0.00025063347611087024,3,33.33333333333333
brunei darussalam,2016,2,1,2016.0,419800.0,0.00023820867079561695,3,33.33333333333333
brunei darussalam,2020,2,0,2020.0,424473.0,0.0,2,0.0
bulgaria,1896,4,0,,,,4,0.0
bulgaria,1924,48,0,,,,48,0.0
bulgaria,1928,10,0,,,,10,0.0
bulgaria,1932,0,0,,,,0,
bulgaria,1936,94,0,,,,94,0.0
bulgaria,1948,9,0,,,,9,0.0
bulgaria,1952,150,58,,,,208,27.884615384615387
bulgaria,1956,77,16,,,,93,17.20430107526882
bulgaria,1960,169,45,1960.0,7867374.0,0.0005719824683560232,214,21.02803738317757
bulgaria,1964,113,26,1964.0,8144340.0,0.00031924011030973654,139,18.705035971223023
bulgaria,1968,152,49,1968.0,8369603.0,0.0005854519025573853,201,24.378109452736318
bulgaria,1972,173,67,1972.0,8576200.0,0.0007812317809752571,240,27.916666666666668
bulgaria,1976,206,87,1976.0,8758599.0,0.0009933095464240344,293,29.692832764505116
bulgaria,1980,252,142,1980.0,8861535.0,0.001602431181505236,394,36.04060913705584
bulgaria,1984,31,0,1984.0,8960679.0,0.0,31,0.0
bulgaria,1988,207,127,1988.0,8981446.0,0.0014140262046890891,334,38.02395209580838
bulgaria,1992,199,109,1992.0,8540164.0,0.0012763220940487795,308,35.38961038961039
bulgaria,1994,19,17,1994.0,8443591.0,0.00020133613766938735,36,47.22222222222222
bulgaria,1996,127,54,1996.0,8362826.0,0.0006457147380562504,181,29.83425414364641
bulgaria,1998,13,19,1998.0,8256786.0,0.00023011375128288415,32,59.375
bulgaria,2000,99,45,2000.0,8170172.0,0.0005507839981826576,144,31.25
bulgaria,2002,25,30,2002.0,7837161.0,0.0003827916767308979,55,54.54545454545454
bulgaria,2004,66,53,2004.0,7716860.0,0.0006868078467148556,119,44.537815126050425
bulgaria,2006,17,23,2006.0,7601022.0,0.00030259088843579194,40,57.49999999999999
bulgaria,2008,52,35,2008.0,7492561.0,0.0004671299973400284,87,40.229885057471265
bulgaria,2010,27,16,2010.0,7395599.0,0.00021634488294998145,43,37.2093023255814
bulgaria,2012,39,36,2012.0,7305888.0,0.0004927532423163345,75,48.0
bulgaria,2014,37,10,2014.0,7223938.0,0.00013842865207314904,47,21.27659574468085
bulgaria,2016,33,25,2016.0,7127822.0,0.0003507382760119431,58,43.103448275862064
bulgaria,2018,30,19,,,,49,38.775510204081634
bulgaria,2020,22,32,2020.0,7075947.0,0.0004522362872418349,54,59.25925925925925
bulgaria,2022,21,15,,,,36,41.66666666666667
burkina faso,1972,1,0,1972.0,5825173.0,0.0,1,0.0
burkina faso,1988,7,2,1988.0,8356305.0,2.3934023470900118e-05,9,22.22222222222222
burkina faso,1992,4,0,1992.0,9297113.0,0.0,4,0.0
burkina faso,1996,4,2,1996.0,10372745.0,1.9281299212503536e-05,6,33.33333333333333
burkina faso,2000,3,1,2000.0,11607942.0,8.614791493617042e-06,4,25.0
burkina faso,2004,3,2,2004.0,13030569.0,1.534852392094313e-05,5,40.0
burkina faso,2008,3,3,2008.0,14689725.0,2.042243813277648e-05,6,50.0
burkina faso,2012,2,3,2012.0,16571246.0,1.8103647728118936e-05,5,60.0
burkina faso,2016,3,2,2016.0,18646378.0,1.0725943665842235e-05,5,40.0
burkina faso,2020,5,3,2020.0,19193284.0,1.563046740724516e-05,8,37.5
burundi,1996,7,1,1996.0,6060111.0,1.650134791260424e-05,8,12.5
burundi,2000,5,1,2000.0,6378871.0,1.567675533805277e-05,6,16.666666666666664
burundi,2004,5,2,2004.0,7131693.0,2.80438319484588e-05,7,28.57142857142857
burundi,2008,1,2,2008.0,8126102.0,2.4612046464590277e-05,3,66.66666666666666
burundi,2012,2,4,2012.0,9245988.0,4.3262007261960544e-05,6,66.66666666666666
burundi,2016,6,4,2016.0,10487998.0,3.813883259703139e-05,10,40.0
burundi,2020,3,4,2020.0,10827024.0,3.694459345430471e-05,7,57.14285714285714
cabo verde,1996,3,1,1996.0,395533.0,0.0002528234053795764,4,25.0
cabo verde,2000,1,1,2000.0,428188.0,0.00023354227582276943,2,50.0
cabo verde,2004,2,1,2004.0,456617.0,0.00021900192064684408,3,33.33333333333333
cabo verde,2008,1,1,2008.0,480842.0,0.00020796852188452756,2,50.0
cabo verde,2012,1,2,2012.0,505235.0,0.00039585539402456284,3,66.66666666666666
cabo verde,2016,2,3,2016.0,531146.0,0.0005648164534798342,5,60.0
cabo verde,2020,3,3,2020.0,537497.0,0.0005581426500985122,6,50.0
cambodia,1964,12,0,1964.0,6331449.0,0.0,12,0.0
cambodia,1972,17,2,1972.0,7302111.0,2.7389339877194417e-05,19,10.526315789473683
cambodia,1996,3,2,1996.0,10982917.0,1.821009846473391e-05,5,40.0
cambodia,2000,2,2,2000.0,12155239.0,1.645381057501214e-05,4,50.0
cambodia,2004,2,2,2004.0,13066469.0,1.5306353996630612e-05,4,50.0
cambodia,2008,2,2,2008.0,13883834.0,1.440524281693371e-05,4,50.0
cambodia,2012,3,3,2012.0,14780454.0,2.029707612499589e-05,6,50.0
cambodia,2016,2,4,2016.0,15766293.0,2.537058013573641e-05,6,66.66666666666666
cambodia,2020,2,1,2020.0,16009414.0,6.246324818634836e-06,3,33.33333333333333
cameroon,1964,2,0,1964.0,5643036.0,0.0,2,0.0
cameroon,1968,6,0,1968.0,6201413.0,0.0,6,0.0
cameroon,1972,18,0,1972.0,6867178.0,0.0,18,0.0
cameroon,1976,8,0,1976.0,7664406.0,0.0,8,0.0
cameroon,1980,27,4,1980.0,8621406.0,4.639614466596284e-05,31,12.903225806451612
cameroon,1984,54,6,1984.0,9757841.0,6.148901175987598e-05,60,10.0
cameroon,1988,17,4,1988.0,11075422.0,3.611600533144471e-05,21,19.047619047619047
cameroon,1992,5,8,1992.0,12499499.0,6.400256522281414e-05,13,61.53846153846154
cameroon,1996,13,6,1996.0,13970813.0,4.294667747682257e-05,19,31.57894736842105
cameroon,2000,29,12,2000.0,15513945.0,7.734976500174521e-05,41,29.268292682926827
cameroon,2002,2,0,2002.0,16357602.0,0.0,2,0.0
cameroon,2004,11,11,2004.0,17259322.0,6.373367389518546e-05,22,50.0
cameroon,2008,27,7,2008.0,19252666.0,3.635860093350189e-05,34,20.588235294117645
cameroon,2012,10,27,2012.0,21485266.0,0.00012566751558952075,37,72.97297297297297
cameroon,2016,5,19,2016.0,23926539.0,7.940972992374701e-05,24,79.16666666666666
cameroon,2020,5,7,2020.0,24566045.0,2.8494615230086896e-05,12,58.333333333333336
canada,1904,81,0,,,,81,0.0
canada,1908,188,0,,,,188,0.0
canada,1912,75,0,,,,75,0.0
canada,1920,96,0,,,,96,0.0
canada,1924,130,1,,,,131,0.7633587786259541
canada,1928,156,17,,,,173,9.826589595375722
canada,1932,318,46,,,,364,12.637362637362637
canada,1936,192,39,,,,231,16.883116883116884
canada,1948,197,36,,,,233,15.450643776824036
canada,1952,174,45,,,,219,20.54794520547945
canada,1956,142,53,,,,195,27.17948717948718
canada,1960,153,56,1960.0,17909009.0,0.000312691785458369,209,26.794258373205743
canada,1964,218,65,1964.0,19325000.0,0.00033635187580853814,283,22.968197879858657
canada,1968,257,108,1968.0,20744000.0,0.000520632472040108,365,29.589041095890412
canada,1972,263,136,1972.0,22218463.0,0.0006121035464964431,399,34.08521303258145
canada,1976,366,232,1976.0,23449808.0,0.0009893471196011497,598,38.79598662207358
canada,1980,50,32,1980.0,24515667.0,0.00013052877574165126,82,39.02439024390244
canada,1984,412,244,1984.0,25607053.0,0.0009528624789428132,656,37.19512195121951
canada,1988,480,262,1988.0,26791747.0,0.0009779130864441203,742,35.309973045822105
canada,1992,368,249,1992.0,28371264.0,0.0008776485954238767,617,40.356564019448946
canada,1994,92,52,1994.0,29000663.0,0.00017930624551583526,144,36.11111111111111
canada,1996,190,187,1996.0,29610218.0,0.0006315387478741291,377,49.602122015915114
canada,1998,117,94,1998.0,30155173.0,0.0003117209773593406,211,44.54976303317535
canada,2000,181,225,2000.0,30685730.0,0.0007332398479684205,406,55.41871921182266
canada,2002,108,97,2002.0,31360079.0,0.0003093104452957532,205,47.3170731707317
canada,2004,191,181,2004.0,31940655.0,0.0005666759181989224,372,48.655913978494624
canada,2006,162,133,2006.0,32571174.0,0.00040833652480564564,295,45.08474576271186
canada,2008,249,177,2008.0,33247118.0,0.0005323769717423326,426,41.54929577464789
canada,2010,164,138,2010.0,34004889.0,0.0004058239978374874,302,45.6953642384106
canada,2012,137,195,2012.0,34714222.0,0.0005617294260548313,332,58.734939759036145
canada,2014,186,148,2014.0,35437435.0,0.0004176374503402969,334,44.31137724550898
canada,2016,148,243,2016.0,36109487.0,0.0006729533432585182,391,62.14833759590793
canada,2018,161,153,,,,314,48.72611464968153
canada,2020,179,296,2020.0,36540268.0,0.0008100652135337377,475,62.31578947368421
canada,2022,161,156,,,,317,49.21135646687697
cayman islands,1976,0,0,1976.0,13025.0,0.0,0,
cayman islands,1984,11,1,1984.0,18670.0,0.005356186395286556,12,8.333333333333332
cayman islands,1988,11,1,1988.0,22761.0,0.0043934800755678575,12,8.333333333333332
cayman islands,1992,11,0,1992.0,27780.0,0.0,11,0.0
cayman islands,1996,3,1,1996.0,34065.0,0.0029355643622486424,4,25.0
cayman islands,2000,1,3,2000.0,42303.0,0.007091695624423799,4,75.0
cayman islands,2004,5,3,2004.0,47902.0,0.006262786522483403,8,37.5
cayman islands,2008,5,1,2008.0,53836.0,0.0018574931272754291,6,16.666666666666664
cayman islands,2010,1,0,2010.0,56672.0,0.0,1,0.0
cayman islands,2012,7,1,2012.0,58958.0,0.0016961226635910309,8,12.5
cayman islands,2014,2,0,2014.0,60848.0,0.0,2,0.0
cayman islands,2016,3,2,2016.0,62569.0,0.0031964710959101156,5,40.0
cayman islands,2020,2,6,2020.0,63382.0,0.009466410021772743,8,75.0
central african republic,1968,1,0,1968.0,1744194.0,0.0,1,0.0
central african republic,1984,3,0,1984.0,2478382.0,0.0,3,0.0
central african republic,1988,15,0,1988.0,2693973.0,0.0,15,0.0
central african republic,1992,18,3,1992.0,2959236.0,0.00010137751771065234,21,14.285714285714285
central african republic,1996,3,2,1996.0,3308233.0,6.045523395722127e-05,5,40.0
central african republic,2000,1,2,2000.0,3640427.0,5.493861022347104e-05,3,66.66666666666666
central african republic,2004,2,2,2004.0,3959875.0,5.050664478045393e-05,4,50.0
central african republic,2008,2,1,2008.0,4273366.0,2.3400757154898504e-05,3,33.33333333333333
central african republic,2012,3,3,2012.0,4436415.0,6.762216789908068e-05,6,50.0
central african republic,2016,3,3,2016.0,4537687.0,6.61129778232831e-05,6,50.0
central african republic,2020,1,1,2020.0,4596028.0,2.175791792391169e-05,2,50.0
chad,1964,3,0,1964.0,3246523.0,0.0,3,0.0
chad,1968,5,0,1968.0,3499362.0,0.0,5,0.0
chad,1972,5,0,1972.0,3815260.0,0.0,5,0.0
chad,1984,3,0,1984.0,4957558.0,0.0,3,0.0
chad,1988,6,0,1988.0,5589626.0,0.0,6,0.0
chad,1992,5,2,1992.0,6356748.0,3.1462628375389426e-05,7,28.57142857142857
chad,1996,3,1,1996.0,7250975.0,1.3791248763097375e-05,4,25.0
chad,2000,1,2,2000.0,8355654.0,2.3935888202168258e-05,3,66.66666666666666
chad,2004,1,1,2004.0,9734767.0,1.0272459525739034e-05,2,50.0
chad,2008,1,1,2008.0,11183588.0,8.941674174692416e-06,2,50.0
chad,2012,0,2,2012.0,12784750.0,1.5643637928000158e-05,2,100.0
chad,2016,1,1,2016.0,14561666.0,6.867346085262496e-06,2,50.0
chad,2020,1,2,2020.0,15016773.0,1.3318440652995154e-05,3,66.66666666666666
chile,1912,45,0,,,,45,0.0
chile,1920,2,0,,,,2,0.0
chile,1924,25,0,,,,25,0.0
chile,1928,66,0,,,,66,0.0
chile,1936,70,2,,,,72,2.7777777777777777
chile,1948,88,9,,,,97,9.278350515463918
chile,1952,91,6,,,,97,6.185567010309279
chile,1956,49,2,,,,51,3.9215686274509802
chile,1960,21,2,1960.0,8132990.0,2.459120200565844e-05,23,8.695652173913043
chile,1964,26,0,1964.0,8821858.0,0.0,26,0.0
chile,1968,23,4,1968.0,9468845.0,4.2243800590251505e-05,27,14.814814814814813
chile,1972,6,3,1972.0,10103674.0,2.969216940293204e-05,9,33.33333333333333
chile,1976,17,0,1976.0,10756878.0,0.0,17,0.0
chile,1984,57,4,1984.0,12078135.0,3.311769573696601e-05,61,6.557377049180328
chile,1988,36,1,1988.0,12847708.0,7.783489475321201e-06,37,2.7027027027027026
chile,1992,27,3,1992.0,13719819.0,2.186617768062392e-05,30,10.0
chile,1994,7,0,1994.0,14166340.0,0.0,7,0.0
chile,1996,17,6,1996.0,14587370.0,4.113147195142099e-05,23,26.08695652173913
chile,1998,6,0,1998.0,14977733.0,0.0,6,0.0
chile,2000,53,8,2000.0,15342353.0,5.214324034911724e-05,61,13.114754098360656
chile,2002,8,3,2002.0,15684409.0,1.912727473505696e-05,11,27.27272727272727
chile,2004,20,8,2004.0,16014971.0,4.995325935963293e-05,28,28.57142857142857
chile,2006,10,5,2006.0,16354504.0,3.0572617793850546e-05,15,33.33333333333333
chile,2008,21,7,2008.0,16708258.0,4.1895450740585885e-05,28,25.0
chile,2010,5,5,2010.0,17062536.0,2.9303967475878145e-05,10,50.0
chile,2012,18,18,2012.0,17400347.0,0.00010344621288299595,36,50.0
chile,2014,8,6,2014.0,17758959.0,3.378576413178273e-05,14,42.857142857142854
chile,2016,25,21,2016.0,18209068.0,0.00011532715458034425,46,45.65217391304348
chile,2018,6,7,,,,13,53.84615384615385
chile,2020,19,41,2020.0,18470439.0,0.00022197631577679342,60,68.33333333333333
chile,2022,5,4,,,,9,44.44444444444444
chinese taipei,1956,25,0,,,,25,0.0
chinese taipei,1960,34,5,,,,39,12.82051282051282
chinese taipei,1964,89,10,,,,99,10.1010101010101
chinese taipei,1968,57,32,,,,89,35.95505617977528
chinese taipei,1972,36,16,,,,52,30.76923076923077
chinese taipei,1976,9,0,,,,9,0.0
chinese taipei,1984,73,16,,,,89,17.97752808988764
chinese taipei,1988,116,60,,,,176,34.090909090909086
chinese taipei,1992,41,15,,,,56,26.785714285714285
chinese taipei,1994,2,0,,,,2,0.0
chinese taipei,1996,41,66,,,,107,61.6822429906542
chinese taipei,1998,8,1,,,,9,11.11111111111111
chinese taipei,2000,33,42,,,,75,56.00000000000001
chinese taipei,2002,6,0,,,,6,0.0
chinese taipei,2004,56,46,,,,102,45.09803921568628
chinese taipei,2006,1,0,,,,1,0.0
chinese taipei,2008,52,47,,,,99,47.474747474747474
chinese taipei,2010,1,0,,,,1,0.0
chinese taipei,2012,21,32,,,,53,60.37735849056604
chinese taipei,2014,5,0,,,,5,0.0
chinese taipei,2016,31,36,,,,67,53.73134328358209
chinese taipei,2018,3,3,,,,6,50.0
chinese taipei,2020,64,42,,,,106,39.62264150943396
chinese taipei,2022,1,5,,,,6,83.33333333333334
colombia,1932,1,0,,,,1,0.0
colombia,1936,16,0,,,,16,0.0
colombia,1948,17,0,,,,17,0.0
colombia,1956,69,0,,,,69,0.0
colombia,1960,23,0,1960.0,16057724.0,0.0,23,0.0
colombia,1964,44,0,1964.0,18175185.0,0.0,44,0.0
colombia,1968,61,14,1968.0,20393699.0,6.864865466534541e-05,75,18.666666666666668
colombia,1972,55,12,1972.0,22516425.0,5.32944284006009e-05,67,17.91044776119403
